,iso_o,iso_d,Distw,Comlang,Contig,GDP_d,GDP_o,POP_o,Pop_d,XPTOT_o,emotenss f
19328,GIN,SVK,5235.61038,0,0,1103807360.0,51662225732.0,5001.270996,5166.222573,297068192.0,16400000.0
19331,GIN,SWZ,6244.697829,0,0,64442368000.0,62783883486.0,181436.8281,6278.388349,293014368.0,16100000.0
19332,GIN,SYC,7729.904536,1,0,1397058048.0,78178070861.0,7911.883789,7817.807086,281591328.0,16000000.0
19333,GIN,SYR,5771.706233,0,0,2042957824.0,57434480561.0,18741.6875,5743.448056,304755776.0,16300000.0
19335,GIN,TCD,3176.9100789999998,0,0,260000000000.0,31505760596.0,150393.1406,3150.5760600000003,312496224.0,16300000.0
19336,GIN,TGO,1567.81666,1,0,1494382336.0,16823891652.0,1058.775024,1682.3891649999998,305477504.0,15100000.0
19338,GIN,TJK,8635.087229,0,0,1442175616.0,86941976229.0,2184.14502,8694.197623,230440704.0,16100000.0
19339,GIN,TKM,7779.469111,0,0,43301552.0,77848395000.0,15.08899975,7784.8395,310759776.0,16200000.0
19340,GIN,TON,17769.85393,0,0,17235423232.0,177000000000.0,3537.0,17656.34764,264511600.0,16300000.0
19341,GIN,TTO,5330.094415,0,0,1414762240.0,52340540576.0,13371.9707,5234.054058,246254752.0,16500000.0
19342,GIN,TUN,3729.495544,0,0,3180402432.0,38638142682.0,11961.09863,3863.814268,284836896.0,15600000.0
19343,GIN,TUR,5520.321981,0,0,6580748800.0,56929609602.0,1812.1590579999997,5692.96096,326875712.0,15700000.0
19344,GIN,TWN,13738.369969999998,0,0,63956532.0,138000000000.0,95.15200043,13832.591180000001,369978144.0,16100000.0
19345,GIN,TZA,5777.890365,0,0,7524387328.0,61412120389.0,20510.0,6141.212039,465487520.0,15200000.0
19347,GIN,UKR,6076.712417,0,0,67463917568.0,60801387098.0,4241.473145,6080.13871,419358432.0,16200000.0
19348,GIN,URY,6711.0207980000005,0,0,25622147072.0,66599492193.0,3329.800049,6659.949219,408121792.0,16300000.0
19349,GIN,USA,8508.965040000001,0,0,3168266752.0,76415508662.0,2471.01001,7641.550866,417146624.0,18000000.0
19351,GIN,UZB,8555.579351,0,0,27798994944.0,87203594143.0,3513.974121,8720.359414,538198528.0,15900000.0
19352,GIN,VCT,5295.092355,0,0,218681632.0,51927513712.0,408.27600099999995,5192.751371,633107904.0,16500000.0
19353,GIN,VEN,6027.382699,0,0,20360425472.0,58242850828.0,3047.13208,5824.285083,573374848.0,16700000.0
19354,GIN,VNM,12836.608470000001,0,0,1133186048.0,126000000000.0,260.3739929,12588.26084,670004480.0,16500000.0
19355,GIN,VUT,19202.74723,1,0,16002034.0,191000000000.0,72.41100311,19078.58514,821559488.0,16300000.0
19357,GIN,WSM,17712.92269,0,0,24955271168.0,176000000000.0,61947.33984,17582.32062,887984960.0,16300000.0
19359,GIN,YEM,6229.803475,0,0,44334198784.0,63014244152.0,9983.217773,6301.4244149999995,1246831360.0,16000000.0
19361,GIN,YUG,4984.414763000001,0,0,21569175552.0,51036112563.0,23201.83594,5103.611256,1944523648.0,15800000.0
19363,GIN,ZMB,5266.069499,0,0,16726355968.0,53905810107.0,20194.35352,5390.581011,2477953792.0,15800000.0
19364,GIN,ZWE,5689.774198,0,0,177000000000.0,57771808039.0,14951.509769999999,5777.180804,2484142080.0,15900000.0
19365,GLP,ABW,999.6448754,0,0,168833296.0,9748070565.0,535.5050049,974.8070564999999,32000.0,16600000.0
19366,GLP,AFG,12261.62269,0,0,1783018368.0,124000000000.0,256.3380127,12368.97277,53000.0,16000000.0
19367,GLP,AGO,8790.341295,0,0,184000000000.0,86986476118.0,870601.75,8698.647612,67000.0,16300000.0
19368,GLP,ALB,8125.994229000001,0,0,63143072.0,81458660815.0,377.3630066,8145.866082,108000.0,16100000.0
19370,GLP,ARE,11787.11326,0,0,811375552.0,118000000000.0,2937.832031,11754.37716,179000.0,16200000.0
19371,GLP,ARG,5511.648934000001,0,0,752981568.0,56385828553.0,728.6259766,5638.582855,174000.0,15800000.0
19374,GLP,AUS,16585.393969999997,0,0,3983730944.0,162000000000.0,7183.645995999999,16171.204290000001,393000.0,16600000.0
19376,GLP,AUT,7703.540722,0,0,207578464.0,78135976785.0,70.0,7813.597679,607000.0,15900000.0
19378,GLP,AZE,10487.92656,0,0,202000000000.0,106000000000.0,1135185.0,10588.46601,31299388.0,16000000.0
19379,GLP,BDI,10246.45906,1,0,4308375040.0,102000000000.0,9158.546875,10227.564390000001,49899024.0,16200000.0
19381,GLP,BEN,6992.831009999999,1,0,140811584.0,70570877845.0,415.1440125,7057.087785,38199252.0,16000000.0
19383,GLP,BGD,14653.008069999998,0,0,3316647936.0,147000000000.0,14628.259769999999,14660.267230000001,47049080.0,16200000.0
19384,GLP,BGR,8516.741138,0,0,137393792.0,84116922956.0,1056.208008,8411.692296,44199136.0,16400000.0
19385,GLP,BHR,11308.58428,0,0,135368176.0,113000000000.0,107.5090027,11326.54969,50799004.0,16100000.0
19387,GLP,BIH,7937.230308,0,0,365864992.0,79977234292.0,3931.2080079999996,7997.723429000001,48449052.0,16100000.0
19388,GLP,BLR,8538.209053,0,0,4827755520.0,85263168753.0,23446.22852,8526.316875,46071448.0,16200000.0
19389,GLP,BLZ,2865.38393,0,0,4847590912.0,28193843015.0,48057.09375,2819.384302,48214308.0,16400000.0
19391,GLP,BOL,3785.67685,0,0,84857421824.0,36817109464.0,53994.60547,3681.710946,62857172.0,16600000.0
19393,GLP,BRB,407.11659360000004,0,0,2854181120.0,3944968687.0,1221.904053,394.4968687,73571464.0,16700000.0
19394,GLP,BRN,17654.53606,0,0,13505102848.0,177000000000.0,42007.30859,17663.4961,77500032.0,16200000.0
19395,GLP,BWA,10499.893170000001,0,0,4145230080.0,105000000000.0,476.4779968,10512.0652,79300552.0,16200000.0
19396,GLP,CAF,8799.255882,1,0,1501776768.0,88402005932.0,6034.082031,8840.200593000001,90000072.0,16100000.0
19397,GLP,CAN,4255.972024000001,1,0,79699484672.0,35205239126.0,4986.431152,3520.5239130000004,97083416.0,19600000.0
19398,GLP,CHE,7138.368199,1,0,3352195072.0,72289449039.0,952.2689819,7228.944904000001,116331760.0,16000000.0
19399,GLP,CHL,5603.267578,0,0,979142656.0,55797241195.0,5958.021973,5579.7241189999995,107124792.0,16200000.0
19400,GLP,CHN,14218.350209999999,0,0,4410802176.0,148000000000.0,34962.67578,14755.33044,113378432.0,15600000.0
19401,GLP,CIV,6296.560518,1,0,16996660224.0,63960987128.0,24950.12891,6396.098713,126687712.0,15900000.0
19402,GLP,CMR,8023.587028,1,0,26484809728.0,81000432770.0,19861.95898,8100.043277,139879216.0,16000000.0
19403,GLP,COD,9284.230345,1,0,579503168.0,87641472465.0,54.51100159,8764.147247,125726160.0,17100000.0
19404,GLP,COG,8624.292635,1,0,806497664.0,87572888709.0,9008.856445,8757.288870999999,200651328.0,15900000.0
19405,GLP,COL,1864.452252,0,0,116000000000.0,18499442556.0,9967.378906,1849.9442559999998,323859680.0,16300000.0
19406,GLP,COM,11993.37897,1,0,6079974912.0,119000000000.0,12165.90918,11944.37546,190582960.0,16200000.0
19407,GLP,CPV,4008.7475770000005,0,0,1690319360.0,40926463626.0,7099.73291,4092.6463630000003,204357536.0,15800000.0
19408,GLP,CRI,2543.9268690000004,0,0,24793403392.0,25120061772.0,18211.09766,2512.0061769999998,206544608.0,16400000.0
19409,GLP,CUB,2013.158425,0,0,1851940864.0,23013255678.0,8143.14209,2301.3255679999997,140421456.0,14100000.0
19410,GLP,CYM,2126.606754,0,0,881203072.0,21132617874.0,103.9629974,2113.261787,224362272.0,16300000.0
19411,GLP,CYP,9418.560217,0,0,2382118912.0,94404071135.0,495.9440002,9440.407113,236873968.0,16100000.0
19415,GLP,DJI,11186.72545,1,0,1406479360.0,112000000000.0,29.62599945,11204.3668,203507344.0,16100000.0
19416,GLP,DMA,100.3481657,1,0,780992256.0,860179420.5,3010.949951,86.01794205,199890720.0,18900000.0
19417,GLP,DNK,7464.657745999999,0,0,74469433344.0,75633870570.0,16890.55469,7563.387056999999,185798144.0,16000000.0
19418,GLP,DOM,948.9266094000001,0,0,16759294976.0,9145780520.0,10308.57813,914.578052,112629720.0,16800000.0
19419,GLP,DZA,6722.18505,1,0,148000000000.0,67374914473.0,6799.978026999999,6737.491447,109262016.0,16100000.0
19420,GLP,ECU,2784.308306,0,0,25921298432.0,25789152846.0,26554.27734,2578.915285,112595168.0,17500000.0
19422,GLP,EGY,9368.663067,0,0,947595456.0,94029132479.0,104.8069992,9402.913248,263723872.0,16100000.0
19423,GLP,ESP,6215.899113,0,0,1064365440.0,61712033470.0,6151.212890999999,6171.203347,381166240.0,16300000.0
19424,GLP,EST,8308.479158,0,0,582941248.0,82823936568.0,4371.548828,8282.393656999999,401755904.0,16200000.0
19425,GLP,ETH,10823.28132,0,0,1457701120.0,108000000000.0,4463.600098,10833.683490000001,413713216.0,16200000.0
19427,GLP,FJI,13694.95844,0,0,3063536640.0,136000000000.0,978.2520142000001,13643.20877,258328464.0,16200000.0
19428,GLP,FLK,7576.510315,0,0,2661990912.0,75363935521.0,1988.4580079999998,7536.3935519999995,265453680.0,16300000.0
19429,GLP,FRA,6781.290814,1,0,2617467904.0,67888666112.0,509.65399169999995,6788.866611,313692992.0,16200000.0
19430,GLP,FRO,6628.244747,0,0,1748296192.0,66542666985.0,3704.0,6654.266699,311995456.0,16100000.0
19431,GLP,GAB,8052.083014,1,0,85068029952.0,79866099844.0,54909.50781,7986.609984000001,327063744.0,16300000.0
19432,GLP,GBR,6593.318362,0,0,391418560.0,66698401229.0,949.4899902000001,6669.840123,356883840.0,16000000.0
19435,GLP,GEO,10029.73078,0,0,23383443456.0,101000000000.0,34916.76953,10138.54607,667875264.0,16000000.0
19436,GLP,GHA,6712.730112,0,0,185000000000.0,87412417612.0,17284.0,8741.241761,936818240.0,12400000.0
19437,GLP,GIB,5943.777854999999,0,0,139952576.0,59687769526.0,427.5559998,5968.7769530000005,1006281216.0,16100000.0
19438,GLP,GIN,5332.6733939999995,1,0,178000000000.0,52500949596.0,87347.21094,5250.09496,1047525888.0,16400000.0
19439,GLP,GMB,4864.624821,0,0,13788605440.0,48553173221.0,10664.57715,4855.317322,1347568512.0,16200000.0
19440,GLP,GNB,4987.919059000001,0,0,1437692160.0,49943780317.0,5417.554199,4994.378032,1492403840.0,16200000.0
19441,GLP,GNQ,7902.464507,0,0,98306506752.0,78101059059.0,7754.891113,7810.105906000001,1540134912.0,16400000.0
19442,GLP,GRC,8482.259659000001,0,0,908528064.0,85310016199.0,3886.85791,8531.001620000001,1379495296.0,16100000.0
19443,GLP,GRD,457.41041129999996,0,0,136974016.0,4392236357.0,96.45500183,439.2236357,6930604544.0,16800000.0
19444,GLP,GRL,5640.698063,0,0,3029716736.0,54109402756.0,6992.520995999999,5410.940275999999,9788639232.0,16900000.0
19446,GLP,GUF,1576.697382,1,0,25771943936.0,16022934347.0,110634.3984,1602.293435,8694457344.0,15900000.0
19447,GLP,GUY,1145.9752939999998,0,0,1145701120.0,10942084656.0,261.28100589999997,1094.208466,7909183488.0,16900000.0
19448,GLP,HKG,15713.21075,0,0,106000000000.0,157000000000.0,20386.0,15735.284380000001,7158645248.0,16200000.0
19450,GLP,HRV,7795.020453,0,0,5310372.0,77960210013.0,9.055999756,7796.021001000001,11297521664.0,16200000.0
19451,GLP,HTI,1185.52826,0,0,1915876864.0,11600096346.0,8361.380859,1160.009635,11981389824.0,16500000.0
19452,GLP,HUN,8008.584870999999,0,0,102310504.0,80181197910.0,70.84899902,8018.119791,14865369088.0,16200000.0
19453,GLP,IDN,18303.78049,0,0,16874102784.0,184000000000.0,42588.02734,18358.60475,18428624896.0,16100000.0
19454,GLP,IND,13814.90535,0,0,1545032832.0,137000000000.0,2450.125,13703.98735,20010608640.0,16300000.0
19455,GLP,IRL,6248.165675,0,0,68169936896.0,63249074703.0,35933.10938,6324.90747,21959428096.0,16000000.0
19457,GLP,IRQ,10470.1146,0,0,2147485440.0,105000000000.0,4261.933105,10463.3117,39938977792.0,16200000.0
19458,GLP,ISL,6143.126393,0,0,2010000000000.0,61417678607.0,123921.0,6141.767861,28648574976.0,16200000.0
19459,GLP,ISR,9654.930951999999,1,0,1249438080.0,96640677620.0,9604.199219,9664.067762,35780177920.0,16200000.0
19460,GLP,ITA,7467.916101999999,0,0,212267472.0,75345512550.0,70.75499725,7534.551254999999,45908455424.0,16000000.0
19461,GLP,JAM,1655.5037519999998,0,0,326000000000.0,84087854088.0,38939.05078,8408.785409,46748254208.0,3180000.0
19462,GLP,JOR,9748.085679,0,0,47550517248.0,97714215238.0,38246.19141,9771.421524,42968911872.0,16100000.0
19463,GLP,JPN,13914.92289,0,0,15532177408.0,138000000000.0,98085.4375,13841.35159,35983540224.0,16300000.0
19464,GLP,KAZ,11479.64412,0,0,1077566720.0,122000000000.0,9323.607422,12192.25705,2631753.5,15200000.0
19465,GLP,KEN,10982.416140000001,0,0,1819040128.0,110000000000.0,3772.350098,10960.69711,2992529.75,16200000.0
19466,GLP,KGZ,12104.99376,0,0,927012800.0,121000000000.0,59.02099991,12097.16881,3358322.0,16200000.0
19468,GLP,KNA,605.663231,0,0,576370752.0,1795665168.0,55.5,179.56651680000002,3340659.25,54600000.0
19469,GLP,KOR,14062.67176,0,0,59617787904.0,140000000000.0,10319.92676,13989.597590000001,2787900.0,16300000.0
19470,GLP,KWT,10937.08634,0,0,1777617920.0,109000000000.0,9050.089844,10949.84083,3007419.75,16200000.0
19471,GLP,LAO,15897.25474,0,0,7050473984.0,159000000000.0,12430.31055,15866.66376,3579549.25,16200000.0
19472,GLP,LBN,9653.008318,1,0,4899849728.0,96683171732.0,10763.03613,9668.317173000001,3893214.5,16100000.0
19473,GLP,LBR,5684.914266,0,0,3960241152.0,56451201226.0,4323.401855,5645.120123,3629129.25,16300000.0
19474,GLP,LBY,7906.156520999999,0,0,7413597696.0,76632626566.0,8318.200195,7663.262656999999,4433497.5,16700000.0
19476,GLP,LKA,15056.07252,0,0,1969549568.0,151000000000.0,7243.391113,15076.441630000001,4701427.5,16200000.0
19478,GLP,LTU,8252.48765,0,0,7755417088.0,83724816464.0,20952.0,8372.481646,4899055.5,15900000.0
19479,GLP,LVA,8256.525425,0,0,232696656.0,82719210424.0,62.41199875,8271.921042,5019044.5,16100000.0
19480,GLP,MAC,15743.64355,0,0,1172885504.0,157000000000.0,3511.9121090000003,15740.16165,5058341.0,16200000.0
19481,GLP,MAR,5784.384727000001,1,0,141779744.0,57344184623.0,534.6779785,5734.418462,3958509.75,16300000.0
19482,GLP,MDA,8727.260654000002,0,0,655549824.0,87627004304.0,887.2479857999999,8762.700429999999,5988280.0,16100000.0
19483,GLP,MDG,12556.69278,1,0,156000000000.0,126000000000.0,888513.875,12554.60252,5540874.5,16200000.0
19486,GLP,MKD,8255.895024,0,0,436601536.0,82694837532.0,6319.530761999999,8269.483753,5586232.0,16100000.0
19487,GLP,MLI,5851.778529,0,0,1739854080.0,57859554634.0,5041.049805,5785.955463,5936053.5,16400000.0
19488,GLP,MLT,7724.680873,0,0,8232771584.0,77515165225.0,11472.17285,7751.516522,7211435.0,16100000.0
19489,GLP,MMR,15496.49185,0,0,2524065792.0,156000000000.0,2752.4729,15635.225669999998,7008993.5,16000000.0
19490,GLP,MNG,12784.55124,0,0,342000000000.0,128000000000.0,152916.8594,12818.806999999999,6537634.5,16100000.0
19491,GLP,MOZ,11322.79607,0,0,14107976704.0,114000000000.0,16450.5,11387.47546,6293496.0,16100000.0
19492,GLP,MRT,4959.718137,0,0,4622010880.0,48605723408.0,24234.08789,4860.572341,6526515.0,16500000.0
19494,GLP,MUS,13613.75045,1,0,3271788544.0,136000000000.0,783.1380005,13609.6641,6369426.5,16200000.0
19495,GLP,MWI,11083.55487,0,0,2098900736.0,110000000000.0,264.36499019999997,11007.28644,5988801.0,16300000.0
19496,GLP,MYS,17261.40712,0,0,107092112.0,172000000000.0,150.779007,17213.0954,7257019.5,16200000.0
19497,GLP,NCL,14983.011669999998,1,0,3507511040.0,149000000000.0,2522.900879,14925.16275,8072544.5,16200000.0
19498,GLP,NER,7126.376697,1,0,704000000000.0,68431151070.0,56758.51953,6843.115107,8308874.5,16800000.0
19499,GLP,NGA,7346.863934,0,0,1883470208.0,71566214986.0,17973.42773,7156.621499,6656149.0,16600000.0
19500,GLP,NIC,2692.1069989999996,0,0,6685106688.0,26773951089.0,17952.9082,2677.395109,7208840.5,16300000.0
19501,GLP,NLD,7011.206991,0,0,346000000000.0,70260737597.0,28171.68164,7026.073759999999,7566888.0,16100000.0
19503,GLP,NPL,13950.621659999999,0,0,74960032.0,140000000000.0,95.30400085,13996.83471,9719827.0,16100000.0
19504,GLP,NZL,14051.267719999998,0,0,1060000000000.0,140000000000.0,80013.89844,13952.791669999999,8797591.0,16300000.0
19505,GLP,OMN,12084.024809999999,0,0,442261184.0,122000000000.0,3945.898926,12179.11397,9171936.0,16000000.0
19506,GLP,PAK,12822.42073,0,0,2463377920.0,128000000000.0,3538.663086,12838.94758,10516561.0,16200000.0
19507,GLP,PAN,2177.5311260000003,0,0,50441441280.0,20830488231.0,5752.0,2083.048823,9737456.0,16900000.0
19508,GLP,PER,3496.412718,0,0,183000000000.0,35435658530.0,15069.79785,3543.565853,12483377.0,16000000.0
19509,GLP,PHL,16711.99523,0,0,5103340544.0,166000000000.0,17306.0,16601.49927,20853678.0,16300000.0
19510,GLP,PNG,16762.87655,0,0,1559413120.0,168000000000.0,357.7269897,16803.35491,12043710.0,16100000.0
19511,GLP,POL,7984.192089,0,0,29334159360.0,81178862080.0,20332.24609,8117.886208,12158461.0,15900000.0
19512,GLP,PRK,13767.993480000001,0,0,30374994.0,138000000000.0,115.90000149999999,13848.03256,18870598.0,16100000.0
19514,GLP,PRY,4652.548592,0,0,1126340096.0,46100924899.0,5182.524902,4610.09249,20710000.0,16300000.0
19515,GLP,PYF,10356.73127,1,0,8201661952.0,103000000000.0,387.0,10316.27491,30649300.0,16200000.0
19516,GLP,QAT,11428.89105,0,0,69103517696.0,115000000000.0,4261.731934,11457.244859999999,16758001.0,16100000.0
19517,GLP,REU,13412.61653,1,0,6242150912.0,134000000000.0,2007.109985,13406.21378,13119200.0,16200000.0
19518,GLP,ROM,8508.970783,0,0,138617184.0,86017539330.0,227.0,8601.753933,12508000.0,16000000.0
19519,GLP,RUS,9718.135365,0,0,10100458496.0,91133229173.0,10194.0,9113.322917,11116000.0,17200000.0
19520,GLP,RWA,10235.83242,1,0,1708269952.0,103000000000.0,1466.1519779999999,10262.18258,15708000.0,16100000.0
19521,GLP,SAU,10735.5796,0,0,1320003072.0,110000000000.0,8168.833984000001,11041.91115,14486400.0,15700000.0
19522,GLP,SDN,9947.832638,0,0,244650160.0,99730897018.0,140.1589966,9973.089702,15779400.0,16100000.0
19523,GLP,SEN,4784.1523560000005,1,0,5457767424.0,47441123216.0,36309.21094,4744.112322,12679000.0,16300000.0
19525,GLP,SHN,6887.615336,0,0,1544623488.0,70979048919.0,8672.581055,7097.9048920000005,17232600.0,15700000.0
19526,GLP,SLB,15489.19865,0,0,4061271296.0,154000000000.0,3175.654053,15443.09494,17608000.0,16200000.0
19528,GLP,SLV,2976.666472,0,0,43923566592.0,29601666858.0,52000.46875,2960.166686,24780000.0,16300000.0
19530,GLP,SPM,3440.490792,1,0,6205155840.0,34606406875.0,8632.367188,3460.6406869999996,30268198.0,16100000.0
19532,GLP,SUR,1441.0827140000001,0,0,784660224.0,13349513296.0,735.4689941,1334.95133,40208400.0,17500000.0
19533,GLP,SVK,7978.483219,0,0,9632753664.0,78691391833.0,10460.98828,7869.139183,45034748.0,16400000.0
19534,GLP,SVN,7676.883674,0,0,25752438784.0,76808516884.0,63509.94141,7680.851688,53582336.0,16200000.0
19536,GLP,SWZ,11099.10775,0,0,27864694784.0,111000000000.0,18709.83594,11071.24231,102639328.0,16200000.0
19537,GLP,SYC,13047.3542,1,0,1764074368.0,131000000000.0,261.11700440000004,13052.15526,84160752.0,16200000.0
19538,GLP,SYR,9747.727972,0,0,47547044.0,97513535214.0,15.47099972,9751.353521,104725048.0,16200000.0
19539,GLP,TCA,1172.846382,0,0,1504371328.0,11611568392.0,11898.2666,1161.156839,88750040.0,16300000.0
19541,GLP,TGO,6887.70213,1,0,723000000000.0,69322384676.0,58559.3125,6932.2384680000005,79417888.0,16100000.0
19542,GLP,THA,16159.23705,0,0,5450924544.0,162000000000.0,67242.39844,16173.150619999999,59925028.0,16200000.0
19543,GLP,TJK,12042.3782,0,0,27101798.0,121000000000.0,73.69799805,12060.803240000001,49571452.0,16100000.0
19544,GLP,TKM,11350.08682,0,0,20962861056.0,114000000000.0,57689.828129999994,11360.60548,35247160.0,16200000.0
19545,GLP,TON,13041.2683,0,0,78795186176.0,130000000000.0,5154.297852000001,13027.20781,46250020.0,16200000.0
19547,GLP,TUN,7346.771315000001,0,0,2308442368.0,73561747916.0,2406.0419920000004,7356.174792,54750024.0,16200000.0
19548,GLP,TUR,9162.760044,0,0,1852646400.0,92551854585.0,202.0200043,9255.185459,62650740.0,16000000.0
19549,GLP,TWN,15514.48624,0,0,648000000000.0,154000000000.0,57424.89844,15437.82016,64035744.0,16300000.0
19550,GLP,TZA,11102.36905,0,0,6353953280.0,114000000000.0,3132.048096,11388.32408,73140392.0,15800000.0
19551,GLP,UGA,10421.55818,0,0,19138295808.0,105000000000.0,22283.13086,10459.02718,79075032.0,16100000.0
19552,GLP,UKR,9000.169888,0,0,5333398016.0,87992460303.0,9385.0,8799.24603,58335152.0,16500000.0
19553,GLP,URY,5640.869464,0,0,33550440448.0,56884459509.0,4949.0,5688.445951,75914648.0,16000000.0
19554,GLP,USA,4054.687589,0,0,8059009536.0,30066501530.0,5303.293945,3006.650153,83475480.0,21800000.0
19556,GLP,UZB,11846.99077,0,0,640863040.0,119000000000.0,2080.781982,11893.41031,89696624.0,16100000.0
19557,GLP,VCT,344.9108253,0,0,5513881600.0,3207391202.0,7325.62207,320.7391202,85717896.0,17400000.0
19558,GLP,VEN,995.8713826999999,0,0,120000000000.0,8297389380.0,10004.48633,829.738938,131248608.0,19400000.0
19559,GLP,VNM,16405.846999999998,0,0,108000000000.0,157000000000.0,33193.92188,15680.68909,163476800.0,16900000.0
19560,GLP,VUT,14764.020530000002,1,0,24237244416.0,147000000000.0,3495.100098,14703.206240000001,174310176.0,16200000.0
19562,GLP,WSM,12570.80135,0,0,19609583616.0,125000000000.0,10373.40039,12528.13559,352103648.0,16200000.0
