,iso_o,iso_d,Distw,Comlang,Contig,GDP_d,GDP_o,POP_o,Pop_d,Remotenss,Trade Flow
9209,CIV,LBR,646.6773567,0,1,,7568446211,680,756.8446211,13800000,2645903616
9210,CIV,LBY,3615.131093,0,0,738821504,35485738667,6469,3548.573867,16500000,2751342336
9211,CIV,LCA,6221.495915,0,0,16519725,63026490769,22099.95898,6302.649077,16000000,2611952128
9212,CIV,LKA,9359.877494,0,0,,92627994071,489000,9262.799407,16300000,2928981760
9213,CIV,LSO,5246.602373,0,0,1346697728,51135011073,40791,5113.501107,16600000,3241197568
9214,CIV,LTU,6030.108852,0,0,,60851854316,28204,6085.185432,16000000,3271781376
9215,CIV,LUX,4948.376487,0,0,125585616,50169426737,1713,5016.942674,16000000,3789137664
9216,CIV,LVA,6190.396339,0,0,,62474373880,4168.523438,6247.437388,16000000,4382636032
9217,CIV,MAC,12581.75684,0,0,,1.26E+11,515,12573.8767,16200000,4824884736
9218,CIV,MAR,3073.404784,1,0,156489296,31589433638,1493,3158.943364,15700000,5533458432
9219,CIV,MDA,5571.681922,0,0,25095400,56027593531,1771,5602.759353,16100000,6179130880
9220,CIV,MDG,6373.585423,1,0,,62542169675,2626.826172,6254.216967,16500000,7626729472
9221,CIV,MDV,8647.843107,0,0,18965540864,85880382696,123668,8588.03827,16300000,6665109504
9222,CIV,MEX,10448.11163,0,0,,1.03E+11,12392,10343.06982,16300000,7456149504
9223,CIV,MKD,4742.888521,0,0,13000000,47931759050,,4793.175905,16000000,8347760640
9224,CIV,MLI,870.909813,0,1,845463872,9243629447,23445,924.3629447,15200000,7550477824
9225,CIV,MLT,3853.73674,0,0,335022912,38932473699,6684,3893.24737,16000000,7546528256
9226,CIV,MMR,10945.09274,0,0,2311377152,1.09E+11,336400,10913.63749,16200000,8313928192
9227,CIV,MNG,11003.44403,0,0,,1.11E+11,977.5272827,11094.83412,16000000,706713.75
9228,CIV,MOZ,5309.43632,0,0,2582598912,49914651581,41860,4991.465158,17200000,473909.75
9229,CIV,MRT,1758.032737,0,0,727729920,19224616679,23675,1922.461668,14800000,654417.3125
9230,CIV,MTQ,6228.550741,1,0,,63153838005,6907.476563,6315.3838,16000000,657229.5
9231,CIV,MUS,7401.246793,1,0,22050000,72915682995,1810,7291.5683,16400000,656399.875
9232,CIV,MWI,4881.514942,0,0,,46917272163,7628.013672,4691.727216,16800000,704934.5625
9233,CIV,MYS,12034.24835,0,0,15540281,1.17E+11,22262.36719,11711.2964,16600000,655903.125
9234,CIV,NAM,3928.289703,0,0,,38576816142,2453,3857.681614,16500000,
9235,CIV,NCL,18021.65691,1,0,,1.79E+11,14355,17870.04257,16300000,
9236,CIV,NER,1412.05181,1,0,,11335445945,840,1133.544595,20100000,
9237,CIV,NGA,1190.701074,0,0,4316000256,8313710218,46074,831.3710218,23200000,698700.0625
9238,CIV,NIC,8956.698757,0,0,296655840,90399698046,3569,9039.969805,16000000,
9239,CIV,NLD,5202.514749,0,0,84330912,52956170729,6440,5295.617073,15900000,
9240,CIV,NOR,6177.887903,0,0,996923392,62029928010,10657,6202.992801,16100000,
9241,CIV,NPL,9650.490422,0,0,263433936,96693669580,9773.84082,9669.366958,16100000,1561751.25
9242,CIV,NRU,18903.9094,0,0,112132568,1.89E+11,3476,18879.44158,16200000,1354274.75
9243,CIV,NZL,16311.97118,0,0,87234208,1.60E+11,1741,16013.41002,16500000,4331496
9244,CIV,OMN,6901.385845,0,0,898887552,69854873086,12167,6985.487309,16000000,4070266.5
9245,CIV,PAK,8266.209353,0,0,,78474239435,7148.970703,7847.423944,17000000,1498766.75
9246,CIV,PAN,8322.098795,0,0,,83271836888,5569,8327.183689,16200000,2318975
9247,CIV,PER,8197.426997,0,0,,82961515327,4191.119141,8296.151533,16000000,2438640
9248,CIV,PHL,13725.81257,0,0,34398000,1.36E+11,1584,13561.76281,16400000,3191560.25
9249,CIV,PNG,16896.97799,0,0,1346663552,1.68E+11,65205,16805.05024,16300000,3214880.25
9250,CIV,POL,5550.544061,0,0,,57001528318,7169.997559,5700.152832,15700000,4017740.25
9251,CIV,PRK,12903.77213,0,0,,1.29E+11,3626.248047,12885.69534,16200000,4157159.75
9252,CIV,PRT,3718.184122,0,0,,37484814149,996.852417,3748.481415,16000000,3126640
9253,CIV,PRY,6648.239377,0,0,,67099720267,510,6709.972027,16000000,4644300.5
9254,CIV,PYF,16017.567,1,0,443101024,1.60E+11,17480,16030.43834,16200000,3459120
9255,CIV,QAT,6331.222809,0,0,,63076170540,4513,6307.617054,16200000,2920940
9256,CIV,REU,7224.302912,1,0,,71091286936,28615,7109.128694,16400000,1984500.125
9257,CIV,ROM,5266.897965,0,0,1923064448,52441069185,341000,5244.106918,16200000,2053440.125
9258,CIV,RUS,7337.660406,0,0,7104754.5,67065501231,6106,6706.550123,17700000,2218400
9259,CIV,RWA,3946.903217,1,0,,38752625092,13507,3875.262509,16500000,2064400.125
9260,CIV,SAU,5499.77818,0,0,136460848,58175433703,,5817.54337,15300000,1468800
9261,CIV,SDN,4147.784953,0,0,18742500,41515539623,970,4151.553962,16200000,1891280
9262,CIV,SEN,1646.65459,1,0,,17970515596,1995,1797.05156,14800000,1820700.125
9263,CIV,SGP,12048.19912,0,0,,1.20E+11,988,11972.8464,16300000,1431500.125
9264,CIV,SHN,2601.529498,0,0,,23701446721,1300,2370.144672,17800000,1623600
9265,CIV,SLB,18273.58734,0,0,1274301056,1.82E+11,41132,18190.97411,16200000,1409940
9266,CIV,SLE,926.2988619,0,0,17900000,10749068780,1039,1074.906878,13900000,1636800
9267,CIV,SLV,9262.725725,0,0,128072248,93462598646,8009,9346.259865,16000000,2131080.25
9268,CIV,SOM,5511.129468,0,0,132891224,54905145525,1514,5490.514553,16200000,2626680.25
9269,CIV,SPM,6677.219657,1,0,499618880,67743992950,6527,6774.399295,15900000,4014360.25
9270,CIV,STP,1413.826082,0,0,192319872,13121875387,4332.155762,1312.187539,17400000,4267320
9271,CIV,SUR,5609.862154,0,0,,56570844683,3336,5657.084468,16000000,5654400
9272,CIV,SVK,5236.310218,0,0,388093376,51678806863,4080,5167.880686,16400000,7793480
9273,CIV,SVN,4839.002018,0,0,512196576,48692505552,7999,4869.250555,16100000,8362284
9274,CIV,SWE,6129.181813,0,0,63568544,62951511884,4684,6295.151188,15700000,10530570
9275,CIV,SWZ,5311.940482,0,0,18980718,51785220208,563,5178.522021,16600000,16107150
9276,CIV,SYC,6788.148657,1,0,,66973710781,899.4373169,6697.371078,16400000,21510724
9277,CIV,SYR,5355.692865,0,0,,52085738919,5748,5208.573892,16600000,20000008
9278,CIV,TCA,7346.134124,0,0,,74246064776,7122.257324,7424.606478,16000000,15471435
9279,CIV,TCD,2378.521176,0,0,,22304199885,1460,2230.419988,17200000,20289294
9280,CIV,TGO,690.0741435,1,0,,5875192013,1629.749023,587.5192013,19000000,15150007
9281,CIV,THA,11492.03884,0,0,2983119360,1.14E+11,65423,11424.46826,16300000,17689294
9282,CIV,TJK,8191.918645,0,0,,81472245762,3751.650146,8147.224576,16300000,17214294
9283,CIV,TKM,7346.869962,0,0,,72404168431,492640,7240.416843,16400000,18035722
9284,CIV,TON,18086.04021,0,0,82172488,1.80E+11,14667,18014.95484,16200000,12325006
9285,CIV,TTO,6263.355825,0,0,217382976,63495315754,8723,6349.531575,16000000,14360721
9286,CIV,TUN,3660.632754,0,0,,37872428406,4010.367676,3787.242841,15600000,14007149
9287,CIV,TUR,5229.916801,0,0,,53296261976,2425,5329.626198,15900000,16750007
9288,CIV,TUV,19597.72051,0,0,,1.95E+11,527,19513.74592,16200000,17632150
9289,CIV,TWN,13244.97546,0,0,303113216,1.32E+11,62877.92969,13246.81056,16200000,19107152
9290,CIV,TZA,4811.33699,0,0,,49923291077,465.6914673,4992.329108,15600000,17642864
9291,CIV,UGA,4165.197524,0,0,,41028334009,451.7452087,4102.833401,16400000,15535721
9292,CIV,UKR,5940.739182,0,0,,59585724017,2671.345459,5958.572402,16100000,15874595
9293,CIV,URY,7029.946596,0,0,,70453810027,412,7045.381003,16100000,19429184
9294,CIV,USA,9461.040475,0,0,212265184,87885992593,2824,8788.599259,17400000,20484600
9295,CIV,USSR,,0,0,185200016,67065501231,16548.49805,6706.550123,0,22342102
9296,CIV,UZB,8143.994915,0,0,162067488,82248286633,2933,8224.828663,16000000,25574838
9297,CIV,VCT,6244.683847,0,0,,63245082222,3251.90332,6324.508222,16000000,29955578
9298,CIV,VEN,6959.523864,0,0,,69397626843,901,6939.762684,16200000,38431748
9299,CIV,VNM,12132.20193,0,0,505752768,1.18E+11,8126,11834.87693,16600000,66601612
9300,CIV,VUT,18566.93867,1,0,,1.84E+11,7269.174805,18400.79433,16300000,63825024
9301,CIV,WDEU,,0,0,17066699776,51215960469,124633,5121.596047,0,114797992
9302,CIV,WSM,18379.34121,0,0,,1.84E+11,5643.254883,18369.815,16200000,139449552
9303,CIV,YAR,,0,0,175470208,53819660143,6869,5381.966014,0,148425024
9304,CIV,YEM,5450.553471,0,0,,53819660143,13603.02734,5381.966014,16400000,146382256
9305,CIV,YMD,,0,0,,54423698421,12735,5442.369842,0,161711856
9306,CIV,YUG,4893.474982,0,0,,49954505579,751.053772,4995.450558,15800000,178731472
